audio_file,annotation,start_time,end_time,start_time,end_time,low_f,high_f
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17546.36636,17566.74143,11/10/2012 0:05:08,11/10/2012 0:05:29,25.99534161,50.38043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17599.79969,17620.54299,11/10/2012 0:06:02,11/10/2012 0:06:23,37.7189441,52.72515528
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17652.31246,17675.01963,11/10/2012 0:06:54,11/10/2012 0:07:17,11.45807453,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,17660.10654,17677.78131,11/10/2012 0:07:02,11/10/2012 0:07:20,76.17236025,86.95807453
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17704.76386,17726.73458,11/10/2012 0:07:47,11/10/2012 0:08:09,11.92701863,54.13198758
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17757.493,17779.949,11/10/2012 0:08:39,11/10/2012 0:09:02,10,60
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17800.47134,17815.81402,11/10/2012 0:09:22,11/10/2012 0:09:38,11.45807453,50.38043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17826.083,17833.456,11/10/2012 0:09:34,11/10/2012 0:09:55,23.1242236,54.1242236
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17865.81059,17889.13146,11/10/2012 0:10:28,11/10/2012 0:10:51,23.65062112,53.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,17882.1352,17897.04829,11/10/2012 0:10:44,11/10/2012 0:10:59,77.11024845,87.42701863
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18149.361,18155.1,11/10/2012 0:15:11,11/10/2012 0:15:29,9,53
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18181.77103,18196.00903,11/10/2012 0:15:44,11/10/2012 0:15:58,12.86490683,50.38043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18197.091,18217.931,11/10/2012 0:15:59,11/10/2012 0:16:19,13,54
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18234.919,18246.94766,11/10/2012 0:16:37,11/10/2012 0:16:49,12.86490683,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18248.147,18257.533,11/10/2012 0:16:49,11/10/2012 0:17:09,14,50
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18269.64455,18286.58287,11/10/2012 0:17:12,11/10/2012 0:17:29,25.99534161,50.38043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18288.094,18299.143,11/10/2012 0:17:30,11/10/2012 0:17:52,22.02795031,55.02795031
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18340.476,18362.579,11/10/2012 0:18:22,11/10/2012 0:18:44,21.09006211,52.09006211
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18394.88097,18416.57746,11/10/2012 0:19:16,11/10/2012 0:19:38,13.59651899,52.30221519
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18450.8,18469.82492,11/10/2012 0:20:13,11/10/2012 0:20:32,36.7810559,52.72515528
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18471.926,18492.415,11/10/2012 0:20:33,11/10/2012 0:20:54,19,50
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18521.774,18532.545,11/10/2012 0:21:23,11/10/2012 0:21:43,12,51
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,20974.47882,20993.56511,11/10/2012 1:02:16,11/10/2012 1:02:36,10.05124224,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21018.22586,21028.96573,11/10/2012 1:03:00,11/10/2012 1:03:11,32.56055901,54.13198758
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21031.253,21042.195,11/10/2012 1:03:13,11/10/2012 1:03:31,25.99534161,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21083.9947,21102.22181,11/10/2012 1:04:06,11/10/2012 1:04:24,33.4984472,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21101.41371,21118.65888,11/10/2012 1:04:23,11/10/2012 1:04:41,9.582298137,54.60093168
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21141.197,21152.05,11/10/2012 1:05:03,11/10/2012 1:05:23,21.68322981,50.68322981
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21230.49657,21247.0053,11/10/2012 1:06:32,11/10/2012 1:06:49,12.86490683,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,21259.21807,21262.04112,11/10/2012 1:07:01,11/10/2012 1:07:04,14.74068323,30.68478261
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,21311.30125,21314.06293,11/10/2012 1:07:53,11/10/2012 1:07:56,14.74068323,30.68478261
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21323.381,21349.83178,11/10/2012 1:08:05,11/10/2012 1:08:32,18.02329193,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21517.959,21528.36,11/10/2012 1:11:19,11/10/2012 1:11:47,22.90372671,52.90372671
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21572.38816,21592.39502,11/10/2012 1:12:14,11/10/2012 1:12:34,24.11956522,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21623.579,21634.731,11/10/2012 1:13:05,11/10/2012 1:13:24,21.96583851,52.96583851
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21645.7567,21670.42773,11/10/2012 1:13:28,11/10/2012 1:13:52,11.92701863,50.38043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21680.574,21691.515,11/10/2012 1:14:02,11/10/2012 1:14:18,20.62111801,49.62111801
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21735.612,21746.192,11/10/2012 1:14:57,11/10/2012 1:15:14,22.43478261,54.43478261
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21749.13551,21767.54673,11/10/2012 1:15:11,11/10/2012 1:15:30,35.8431677,56.47670807
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21793.053,21803.933,11/10/2012 1:15:54,11/10/2012 1:16:14,20.55900621,54.55900621
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21848.355,21859.572,11/10/2012 1:16:50,11/10/2012 1:17:08,19.09006211,54.09006211
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21884.16822,21901.10654,11/10/2012 1:17:26,11/10/2012 1:17:43,33.4984472,53.66304348
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21904.793,21915.641,11/10/2012 1:17:46,11/10/2012 1:18:05,19.96583851,52.96583851
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21947.66636,21974.23988,11/10/2012 1:18:30,11/10/2012 1:18:56,23.65062112,50.38043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22002.7567,22023.56137,11/10/2012 1:19:25,11/10/2012 1:19:46,25.99534161,53.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,22043.75234,22044.55016,11/10/2012 1:20:06,11/10/2012 1:20:07,59.75931677,105.2468944
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22081.679,22093.143,11/10/2012 1:20:43,11/10/2012 1:21:01,17.33850932,49.33850932
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22248.937,22259.731,11/10/2012 1:23:30,11/10/2012 1:23:48,19.55900621,52.55900621
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22305.22928,22330.20717,11/10/2012 1:24:27,11/10/2012 1:24:52,24.11956522,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22362.31,22373.046,11/10/2012 1:25:23,11/10/2012 1:25:43,21.49689441,54.49689441
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,22402.33801,22404.17913,11/10/2012 1:26:04,11/10/2012 1:26:06,16.14751553,33.4984472
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,22411.60498,22414.18255,11/10/2012 1:26:14,11/10/2012 1:26:16,15.20962733,32.09161491
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22419.52181,22438.23988,11/10/2012 1:26:22,11/10/2012 1:26:40,21.77484472,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,22439.083,22442.153,11/10/2012 1:26:41,11/10/2012 1:26:44,34,79
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22467.1352,22485.17819,11/10/2012 1:27:09,11/10/2012 1:27:34,23.65062112,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,22488.65576,22492.15389,11/10/2012 1:27:31,11/10/2012 1:27:34,38.1878882,71.01397516
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22505.96231,22534.37695,11/10/2012 1:27:48,11/10/2012 1:28:16,11.45807453,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22708.612,22720.002,11/10/2012 1:31:10,11/10/2012 1:31:37,15.67857143,64
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22732.22212,22753.6405,11/10/2012 1:31:34,11/10/2012 1:31:56,17.55434783,52.72515528
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22771.96978,22784.42804,11/10/2012 1:32:14,11/10/2012 1:32:26,23.65062112,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22783.07788,22804.619,11/10/2012 1:32:25,11/10/2012 1:32:47,22.24378882,53.66304348
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22830.87539,22849.77757,11/10/2012 1:33:13,11/10/2012 1:33:32,23.65062112,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,22873.666,22876.627,11/10/2012 1:33:55,11/10/2012 1:33:58,25,72
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,22886.48224,22902.00903,11/10/2012 1:34:08,11/10/2012 1:34:24,73.35869565,91.17857143
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22887.46417,22906.55047,11/10/2012 1:34:09,11/10/2012 1:34:29,36.7810559,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22903.11371,22923.61153,11/10/2012 1:34:25,11/10/2012 1:34:46,24.11956522,54.60093168
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22934.90436,22963.62586,11/10/2012 1:34:57,11/10/2012 1:35:26,18.49223602,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,22937.891,22941.286,11/10/2012 1:34:59,11/10/2012 1:35:03,28,64
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22966.967,22973.082,11/10/2012 1:35:15,11/10/2012 1:35:35,16.49689441,54.49689441
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23322.047,23325.117,11/10/2012 1:41:24,11/10/2012 1:41:27,27,77
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23326.95171,23345.11745,11/10/2012 1:41:29,11/10/2012 1:41:47,19.89906832,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,23340.94424,23356.04143,11/10/2012 1:41:43,11/10/2012 1:41:58,74.29658385,89.30279503
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23389.32,23403.195,11/10/2012 1:42:31,11/10/2012 1:42:49,18.02329193,63
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23503.993,23506.702,11/10/2012 1:44:25,11/10/2012 1:44:29,34.4363354,68
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23712.733,23716.236,11/10/2012 1:47:54,11/10/2012 1:47:58,30,71
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23769.41,23772.299,11/10/2012 1:48:51,11/10/2012 1:48:54,41,76
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23891.975,23894.431,11/10/2012 1:50:53,11/10/2012 1:50:56,33.5931677,67.5931677
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24158.12866,24177.09221,11/10/2012 1:55:20,11/10/2012 1:55:39,22.71273292,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,24186.377,24189.266,11/10/2012 1:55:48,11/10/2012 1:55:51,30,77
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,24245.654,24250.349,11/10/2012 1:56:47,11/10/2012 1:56:52,17,70
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,24580.169,24584.936,11/10/2012 2:02:22,11/10/2012 2:02:26,27,69
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,25056.304,25061.722,11/10/2012 2:10:18,11/10/2012 2:10:23,23,73
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,25102.733,25106.633,11/10/2012 2:11:04,11/10/2012 2:11:08,28,78
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,25130.602,25133.744,11/10/2012 2:11:32,11/10/2012 2:11:35,38.5310559,85.5310559
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25952.73115,25969.97632,11/10/2012 2:25:15,11/10/2012 2:25:32,37.25,49.91149068
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25989.364,26000.146,11/10/2012 2:25:50,11/10/2012 2:26:10,15,52
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26004.93707,26018.25452,11/10/2012 2:26:07,11/10/2012 2:26:20,37.25,49.91149068
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26038.18972,26057.88972,11/10/2012 2:26:40,11/10/2012 2:27:00,10.98913043,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,26052.873,26055.69,11/10/2012 2:26:54,11/10/2012 2:26:57,38,80
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26070.58318,26081.69128,11/10/2012 2:27:13,11/10/2012 2:27:24,32.56055901,50.38043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26087.82835,26107.46698,11/10/2012 2:27:30,11/10/2012 2:27:49,14.74068323,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26254.051,26261.158,11/10/2012 2:30:04,11/10/2012 2:30:23,11.92701863,49
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26292.555,26303.518,11/10/2012 2:30:54,11/10/2012 2:31:20,13,51
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26344.47165,26380.68037,11/10/2012 2:31:46,11/10/2012 2:32:23,15.20962733,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26423.25109,26435.89346,11/10/2012 2:33:05,11/10/2012 2:33:18,37.7189441,48.97360248
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,27755.907,27762.216,11/10/2012 2:55:04,11/10/2012 2:55:24,15.77950311,53.77950311
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,27789.89034,27813.39533,11/10/2012 2:55:52,11/10/2012 2:56:15,21.30590062,49.44254658
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,27843.4352,27869.2109,11/10/2012 2:56:45,11/10/2012 2:57:11,22.24378882,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,27884.561,27891.196,11/10/2012 2:57:13,11/10/2012 2:57:33,16.49689441,51.49689441
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,27899.99844,27923.38069,11/10/2012 2:57:42,11/10/2012 2:58:05,18.96118012,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,27934.683,27941.265,11/10/2012 2:58:07,11/10/2012 2:58:24,13.09006211,51.09006211
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,27985.149,27991.845,11/10/2012 2:58:53,11/10/2012 2:59:13,21,53
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28001.61215,28021.92586,11/10/2012 2:59:24,11/10/2012 2:59:44,19.89906832,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28033.875,28042.157,11/10/2012 2:59:43,11/10/2012 3:00:04,18,51
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,28029.34143,28031.42804,11/10/2012 2:59:52,11/10/2012 2:59:54,15.66076342,27.38436591
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,28045.11371,28047.62991,11/10/2012 3:00:07,11/10/2012 3:00:10,15.20962733,29.74689441
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28051.37352,28072.42368,11/10/2012 3:00:13,11/10/2012 3:00:34,24.58850932,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28102.4134,28119.71994,11/10/2012 3:01:04,11/10/2012 3:01:22,38.6568323,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28740.2729,28761.81402,11/10/2012 3:11:42,11/10/2012 3:12:04,25.05745342,50.38043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28759.235,28762.196,11/10/2012 3:12:01,11/10/2012 3:12:04,32,78
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,28776.90093,28778.55794,11/10/2012 3:12:19,11/10/2012 3:12:21,12.39596273,25.99534161
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28779.11028,28791.50717,11/10/2012 3:12:21,11/10/2012 3:12:34,37.25,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28791.81402,28808.32274,11/10/2012 3:12:34,11/10/2012 3:12:50,38.6568323,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,28792.73458,28794.5757,11/10/2012 3:12:35,11/10/2012 3:12:37,15.67857143,31.15372671
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28843.46,28845.627,11/10/2012 3:13:25,11/10/2012 3:13:28,31.62267081,78
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28845.24735,28866.35888,11/10/2012 3:13:27,11/10/2012 3:13:48,23.65062112,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28862.457,28867.693,11/10/2012 3:13:44,11/10/2012 3:13:49,26,79
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28897.469,28901.225,11/10/2012 3:14:19,11/10/2012 3:14:23,32,64
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28897.33053,28917.58287,11/10/2012 3:14:19,11/10/2012 3:14:40,25.99534161,48.97360248
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,28948.00218,28963.95857,11/10/2012 3:15:10,11/10/2012 3:15:26,23.18167702,52.72515528
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29004.1972,29025.92243,11/10/2012 3:16:06,11/10/2012 3:16:28,22.24378882,52.72515528
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29010.972,29014.078,11/10/2012 3:16:12,11/10/2012 3:16:16,28,77
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29054.63365,29075.80654,11/10/2012 3:16:57,11/10/2012 3:17:18,36.3121118,49.91149068
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29071.74579,29089.85016,11/10/2012 3:17:14,11/10/2012 3:17:32,26.46428571,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29074.76324,29077.64766,11/10/2012 3:17:17,11/10/2012 3:17:20,37.7189441,65.38664596
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29106.3486,29123.1028,11/10/2012 3:17:48,11/10/2012 3:18:05,25.52639752,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29123.96199,29141.88224,11/10/2012 3:18:06,11/10/2012 3:18:24,23.65062112,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29500.53271,29521.15327,11/10/2012 3:24:23,11/10/2012 3:24:43,19.43012422,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,29502.25109,29504.15358,11/10/2012 3:24:24,11/10/2012 3:24:26,17.55434783,29.74689441
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,29508.32679,29509.86106,11/10/2012 3:24:30,11/10/2012 3:24:32,17.08540373,30.21583851
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,29513.66604,29515.81402,11/10/2012 3:24:36,11/10/2012 3:24:38,16.14751553,29.27795031
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29526.29813,29548.69844,11/10/2012 3:24:48,11/10/2012 3:25:11,15.20962733,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,29546.78567,29548.25857,11/10/2012 3:25:09,11/10/2012 3:25:10,18.49223602,31.15372671
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29552.24766,29572.92959,11/10/2012 3:25:14,11/10/2012 3:25:35,21.30590062,49.91149068
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29573.424,29576.964,11/10/2012 3:25:35,11/10/2012 3:25:39,27,77
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29586.66636,29603.29782,11/10/2012 3:25:49,11/10/2012 3:26:05,23.18167702,49.91149068
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29603.9729,29624.22523,11/10/2012 3:26:06,11/10/2012 3:26:26,18.02329193,52.72515528
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29610.177,29613.103,11/10/2012 3:26:12,11/10/2012 3:26:15,35,83
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,29624.58318,29626.60841,11/10/2012 3:26:27,11/10/2012 3:26:29,17.08540373,30.21583851
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29639.18941,29657.47788,11/10/2012 3:26:41,11/10/2012 3:26:59,15.67857143,50.38043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29649.166,29652.38,11/10/2012 3:26:51,11/10/2012 3:26:54,29,77
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29655.74922,29678.02679,11/10/2012 3:26:58,11/10/2012 3:27:20,15.67857143,55.06987578
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,29666.91869,29668.5757,11/10/2012 3:27:09,11/10/2012 3:27:11,17.55434783,31.62267081
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29679.491,29682.092,11/10/2012 3:27:21,11/10/2012 3:27:24,35,71
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29702.8,29725.99813,11/10/2012 3:27:45,11/10/2012 3:28:08,17.08540373,52.72515528
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29711.546,29714.002,11/10/2012 3:27:53,11/10/2012 3:27:56,24,68
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,29718.44953,29720.96573,11/10/2012 3:28:00,11/10/2012 3:28:03,10.98913043,24.58850932
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29977.59065,29996.92243,11/10/2012 3:32:20,11/10/2012 3:32:39,34.4363354,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,29988.94424,29990.41713,11/10/2012 3:32:31,11/10/2012 3:32:32,18.02329193,31.15372671
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30000.238,30011.626,11/10/2012 3:32:41,11/10/2012 3:32:59,18.49223602,55.31055901
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30001.15701,30003.67321,11/10/2012 3:32:43,11/10/2012 3:32:46,17.08540373,31.15372671
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30009.74891,30012.38785,11/10/2012 3:32:52,11/10/2012 3:32:54,10.98913043,29.27795031
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30060.641,30071.214,11/10/2012 3:33:42,11/10/2012 3:34:01,22.09006211,52.09006211
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30078.20779,30080.78536,11/10/2012 3:34:00,11/10/2012 3:34:03,14.27173913,30.21583851
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30121.95483,30142.32991,11/10/2012 3:34:44,11/10/2012 3:35:04,23.65062112,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30172.87196,30200.2433,11/10/2012 3:35:35,11/10/2012 3:36:02,19.43012422,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30214.616,30217.686,11/10/2012 3:36:16,11/10/2012 3:36:19,35,79
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30225.01651,30242.81402,11/10/2012 3:36:27,11/10/2012 3:36:45,18.49223602,52.25621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30239.68411,30258.1567,11/10/2012 3:36:42,11/10/2012 3:37:00,21.30590062,46.62888199
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30250.91495,30253.1243,11/10/2012 3:36:53,11/10/2012 3:36:55,12.39596273,26.46428571
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30266.18598,30267.96573,11/10/2012 3:37:08,11/10/2012 3:37:10,15.20962733,32.56055901
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30274.5324,30276.619,11/10/2012 3:37:17,11/10/2012 3:37:19,14.27173913,32.09161491
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30277.16106,30294.77445,11/10/2012 3:37:19,11/10/2012 3:37:37,14.27173913,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30286.18255,30288.14642,11/10/2012 3:37:28,11/10/2012 3:37:30,9.113354037,25.52639752
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30291.15358,30312.20374,11/10/2012 3:37:33,11/10/2012 3:37:54,15.67857143,54.13198758
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30321.09221,30323.30156,11/10/2012 3:38:03,11/10/2012 3:38:05,12.86490683,24.11956522
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30329.5,30350.2433,11/10/2012 3:38:12,11/10/2012 3:38:32,16.14751553,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30347.77819,30369.38069,11/10/2012 3:38:30,11/10/2012 3:38:51,12.86490683,55.53881988
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30676.58318,30695.23988,11/10/2012 3:43:59,11/10/2012 3:44:17,24.11956522,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30685.519,30689.816,11/10/2012 3:44:07,11/10/2012 3:44:11,32,72
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30696.59003,30714.2648,11/10/2012 3:44:19,11/10/2012 3:44:36,17.08540373,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30780.94424,30797.82118,11/10/2012 3:45:43,11/10/2012 3:46:00,19.89906832,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30792.882,30795.808,11/10/2012 3:45:54,11/10/2012 3:45:57,32.0621118,70.0621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30803.59003,30816.90748,11/10/2012 3:46:06,11/10/2012 3:46:19,36.3121118,51.78726708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30990.968,30993.424,11/10/2012 3:49:12,11/10/2012 3:49:15,40,72
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,30995.63707,30998.39875,11/10/2012 3:49:18,11/10/2012 3:49:20,13.33385093,26.46428571
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,30996.31215,31017.73053,11/10/2012 3:49:18,11/10/2012 3:49:40,15.67857143,50.84937888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,31015.45981,31017.91464,11/10/2012 3:49:37,11/10/2012 3:49:40,12.86490683,30.21583851
