audio_file,annotation,high_f,low_f,start_time,end_time,score
./audio/CO20150122-232930.wav,20Hz,27.51856995,14.74357605,2897.409119,2899.368451,0.175244316
./audio/CO20150122-232930.wav,20Hz,27.91161346,15.26750183,2900.130689,2900.869691,0.065960065
./audio/CO20150122-232930.wav,20Hz,22.96257019,13.0300293,2902.649862,2904.503444,0.499424934
./audio/CO20150122-232930.wav,20Hz,33.41342926,16.48986816,2911.174518,2913.815154,0.984873772
./audio/CO20150122-232930.wav,20Hz,28.55645752,15.89961243,2922.225809,2924.455908,0.925929546
./audio/CO20150122-232930.wav,20Hz,24.15291595,12.79945374,2934.184708,2935.978687,0.961487353
./audio/CO20150122-232930.wav,20Hz,29.76954651,16.14634705,2939.121106,2941.372098,0.981705785
./audio/CO20150122-232930.wav,20Hz,26.98877716,15.08178711,2965.31217,2967.200476,0.194755316
./audio/CO20150122-232930.wav,20Hz,24.56084442,13.13235474,2968.194141,2970.312115,0.956792116
./audio/CO20150122-232930.wav,20Hz,22.99305725,14.16891479,2970.784888,2972.820093,0.152012229
./audio/CO20150122-232930.wav,20Hz,30.79006958,16.63772583,2982.081769,2984.490076,0.984979689
./audio/CO20150122-232930.wav,20Hz,29.78266907,15.96725464,2987.200232,2990.704388,0.77362591
./audio/CO20150122-232930.wav,20Hz,24.96704865,13.02502441,3008.047817,3010.4,0.78026706
./audio/CO20150122-232930.wav,20Hz,23.40827942,12.77520752,3028.418051,3030.662921,0.769522488
./audio/CO20150122-232930.wav,20Hz,26.3110733,14.51570129,3037.122009,3039,0.068674542
./audio/CO20150122-232930.wav,20Hz,29.37949371,16.71417236,3046.593399,3049.107101,0.599996209
./audio/CO20150122-232930.wav,20Hz,32.29986572,15.62521362,3054.358203,3057.008856,0.982593238
./audio/CO20150122-232930.wav,20Hz,28.86425781,15.91915894,3057.377545,3059.14967,0.641720712
./audio/CO20150122-232930.wav,20Hz,24.79824066,12.39862061,3069.739709,3072.472906,0.940903783
./audio/CO20150122-232930.wav,20Hz,24.59253693,12.86317444,3077.920605,3079.947046,0.932650983
./audio/CO20150122-232930.wav,20Hz,31.42198181,15.91307068,3088.145776,3090.872388,0.977463901
./audio/CO20150122-232930.wav,20Hz,32.36339569,15.44555664,3097.6,3099,0.69781971
./audio/CO20150122-232930.wav,20Hz,31.72492218,15.28582764,3100.070407,3101.860304,0.50592339
./audio/CO20150122-232930.wav,20Hz,24.11174011,12.47383118,3111.361643,3113.856758,0.852039218
./audio/CO20150122-232930.wav,20Hz,31.19394684,16.08995056,3129.715738,3132.245731,0.979910016
./audio/CO20150122-232930.wav,20Hz,29.4160614,15.16172791,3160.569757,3162.752673,0.874783278
./audio/CO20150122-232930.wav,20Hz,31.45101929,15.98893738,3202.751261,3205.233589,0.95715481
./audio/CO20150122-232930.wav,20Hz,24.40027618,12.8994751,3213.402559,3215.964775,0.96792084
./audio/CO20150122-232930.wav,20Hz,23.6451416,13.23847961,3217.387183,3219.5,0.880282044
./audio/CO20150122-232930.wav,20Hz,31.36766052,16.11816406,3231.728812,3234.381259,0.976333201
./audio/CO20150122-232930.wav,20Hz,28.18247986,16.74284363,3238.561673,3240.360641,0.118664488
./audio/CO20150122-232930.wav,20Hz,25.22834778,13.28985596,3256.659283,3258.599963,0.992874503
./audio/CO20150122-232930.wav,40Hz,79.79810333,50.82082367,3269.02511,3270.617621,0.553826571
./audio/CO20150122-232930.wav,20Hz,31.48820496,16.1043396,3272.808215,3275.534595,0.987713337
./audio/CO20150122-232930.wav,20Hz,29.20758057,14.06982422,3296.374432,3298.866498,0.324055135
./audio/CO20150122-232930.wav,20Hz,31.15345001,16.76356506,3314.938446,3316.913171,0.972844541
./audio/CO20150122-232930.wav,20Hz,25.43525696,13.25238037,3339.055377,3341.360895,0.985937059
./audio/CO20150122-232930.wav,20Hz,27.68595886,14.72969055,3341.150967,3342.214114,0.099178948
./audio/CO20150122-232930.wav,20Hz,29.24050903,15.51017761,3342.04144,3344.701401,0.94634974
./audio/CO20150122-232930.wav,20Hz,24.18241119,12.7303772,3352.058868,3354.596973,0.973655522
./audio/CO20150122-232930.wav,20Hz,31.69808197,15.74754333,3357.377484,3359.495245,0.981707931
./audio/CO20150122-232930.wav,20Hz,30.15533447,16.24137878,3371.081482,3373.395032,0.966257751
./audio/CO20150122-232930.wav,20Hz,25.31095886,13.24688721,3379.751965,3382.167841,0.983041763
./audio/CO20150122-232930.wav,20Hz,32.43758392,15.43692017,3398.32572,3400.000006,0.975191712
./audio/CO20150122-232930.wav,20Hz,28.94788361,15.50193787,3400.158868,3401.501692,0.738300025
./audio/CO20150122-232930.wav,20Hz,30.96785736,15.01812744,3413.18812,3415.435466,0.975430548
./audio/CO20150122-232930.wav,20Hz,25.6371994,13.19728088,3419.819949,3422.100211,0.986291707
./audio/CO20150122-232930.wav,20Hz,27.73670959,16.05775452,3439.936542,3441.134671,0.276514709
./audio/CO20150122-232930.wav,20Hz,29.47493744,16.46859741,3457.182648,3459.645624,0.418569952
./audio/CO20150122-232930.wav,20Hz,24.2748642,13.39411926,3468.199585,3470.031073,0.863632441
./audio/CO20150122-232930.wav,20Hz,32.69145203,15.95413208,3486.516254,3488.693811,0.983695149
./audio/CO20150122-232930.wav,20Hz,32.42708588,15.44189453,3500.117576,3502.304983,0.929791033
./audio/CO20150122-232930.wav,20Hz,30.1194458,14.22584534,3510.050952,3512.27208,0.973404825
./audio/CO20150122-232930.wav,20Hz,24.14309692,12.0955658,3522.31452,3524.435728,0.943654358
./audio/CO20150122-232930.wav,20Hz,32.05116272,16.10444641,3528.171863,3530.107379,0.987070501
./audio/CO20150122-232930.wav,20Hz,30.48711395,16.71865845,3540.33931,3542.851749,0.9834463
./audio/CO20150122-232930.wav,20Hz,24.76500702,13.69184875,3549.545474,3551.518549,0.796683192
./audio/CO20150122-232930.wav,20Hz,31.29455566,16.39227295,3567.661047,3569.567377,0.986531675
./audio/CO20150122-232930.wav,20Hz,30.56289673,16.32051086,3590.443884,3592.734485,0.972564518
./audio/CO20150122-232930.wav,20Hz,27.52095032,16.36364746,3593.010455,3594.948749,0.581363857
./audio/CO20150122-232930.wav,20Hz,31.03067017,15.46859741,3631.31059,3633.557266,0.971557021
./audio/CO20150122-232930.wav,20Hz,23.70386505,13.44897461,3648.495972,3650.871051,0.594434381
./audio/CO20150122-232930.wav,20Hz,28.03621674,15.24017334,3650.907953,3652.855255,0.920483887
./audio/CO20150122-232930.wav,20Hz,29.66320038,15.86073303,3666.877026,3669.934467,0.97555387
./audio/CO20150122-232930.wav,20Hz,29.69340515,16.89134216,3676.733954,3678.848834,0.679000556
./audio/CO20150122-232930.wav,20Hz,24.91213226,13.39265442,3688.009009,3689.835358,0.970943391
./audio/CO20150122-232930.wav,20Hz,29.13249207,16.56326294,3707.244786,3709.250206,0.83047533
./audio/CO20150122-232930.wav,20Hz,28.84818268,16.69548035,3717.488873,3720.094501,0.842899978
./audio/CO20150122-232930.wav,20Hz,24.59895325,13.13175964,3727.519373,3729.371216,0.965914369
./audio/CO20150122-232930.wav,20Hz,29.00988007,16.42842102,3746.41705,3748.15567,0.882770777
./audio/CO20150122-232930.wav,20Hz,29.70970154,16.54255676,3758.906775,3761.164832,0.948923051
./audio/CO20150122-232930.wav,20Hz,23.75268555,13.08525085,3767.672583,3769.859796,0.984627545
./audio/CO20150122-232930.wav,20Hz,24.07269287,14.94194031,3769.629675,3770.576886,0.187555641
./audio/CO20150122-232930.wav,20Hz,28.30708313,16.14660645,3773.08728,3774.877356,0.964119911
./audio/CO20150122-232930.wav,20Hz,33.32290649,16.84356689,3786.790863,3788.922174,0.812559962
./audio/CO20150122-232930.wav,20Hz,27.80774689,16.09162903,3801.78713,3803.834556,0.941969752
./audio/CO20150122-232930.wav,20Hz,31.29842377,15.6650238,4000.028861,4002.004344,0.80261755
./audio/CO20150122-232930.wav,20Hz,29.76235199,16.56080627,4039.544156,4041.351358,0.974810183
./audio/CO20150122-232930.wav,20Hz,29.07667542,16.53546143,4058.148706,4060.020319,0.968540668
./audio/CO20150122-232930.wav,20Hz,30.46958923,16.99139404,4073.986328,4076.379529,0.971904278
./audio/CO20150122-232930.wav,20Hz,28.77840424,16.27638245,4242.122372,4244.138373,0.94533217
./audio/CO20150122-232930.wav,20Hz,29.20916748,16.631073,4321.764514,4323.401952,0.823420346
./audio/CO20150122-232930.wav,20Hz,28.99660492,16.88475037,4426.5,4428,0.812639356
./audio/CO20150122-232930.wav,20Hz,28.86514282,16.26034546,4508.664276,4510.704659,0.923890531
./audio/CO20150122-232930.wav,20Hz,28.24295044,14.53552246,4597.029547,4599.162469,0.841953397
./audio/CO20150122-232930.wav,20Hz,29.16326141,16.46730042,4667.5,4668.83327,0.863216996
./audio/CO20150122-232930.wav,20Hz,28.45619202,16.36398315,4706.603807,4708.411007,0.671193123
